animal_id,datetime_intake,found_location,intake_type,intake_condition,animal_type_intake,breed_intake,color_intake,datetime_outcome,date_of_birth,binary_outcome,neuter_status_intake,sex,neuter_status_outcome,age_upon_intake_days,age_upon_outcome_days,time_in_shelter,month_intake,month_outcome,time_in_shelter_days,found_city,animal_breed,animal_color
A814038,2020-02-23 13:58:00,14709 Fitzgibbon Drive in Austin (TX),Stray,Normal,Cat,Domestic Medium Hair Mix,Brown Tabby,2020-02-27 16:52:00,2018-02-23 00:00:00,False,Not neutered,,Not neutered,730,730.0,4 days 02:54:00.000000000,2,2,4.0,Austin (TX),Domestic Mixed Dog,Brown
A814037,2020-02-23 13:36:00,Austin (TX),Owner Surrender,Sick,Dog,Border Collie Mix,Black/White,2020-02-25 12:21:00,2019-11-23 00:00:00,False,Neutered,Female,Neutered,91,91.0,1 days 22:45:00.000000000,2,2,1.0,Austin (TX),other,Black
A814036,2020-02-23 13:28:00,Manor (TX),Owner Surrender,Normal,Dog,Boxer,Brown/White,2020-03-11 18:00:00,2018-08-23 00:00:00,False,Neutered,Male,Neutered,365,365.0,17 days 04:32:00.000000000,2,3,17.0,Manor (TX),other,Brown
A814035,2020-02-23 13:25:00,15208 Mandarin Crossing in Travis (TX),Stray,Sick,Cat,Domestic Longhair,Brown Tabby,2020-02-24 11:45:00,2010-02-23 00:00:00,False,Not neutered,Female,Not neutered,3650,3650.0,0 days 22:20:00.000000000,2,2,0.0,Travis (TX),Domestic Mixed Dog,Brown
A814033,2020-02-23 13:17:00,Jonestown (TX),Owner Surrender,Normal,Dog,Rat Terrier Mix,Tricolor,2020-03-04 11:52:00,2018-02-23 00:00:00,False,Not neutered,Male,Neutered,730,730.0,9 days 22:35:00.000000000,2,3,9.0,Jonestown (TX),other,Tricolor
A814032,2020-02-23 11:52:00,Berrywood Dr And Blue Spring Way in Austin (TX),Stray,Normal,Dog,Labrador Retriever Mix,Brown,2020-02-23 16:14:00,2006-02-23 00:00:00,False,Neutered,Female,Neutered,5110,5110.0,0 days 04:22:00.000000000,2,2,0.0,Austin (TX),Labrador Retriever,Brown
A814031,2020-02-23 12:15:00,4709 Preakness Drive in Austin (TX),Stray,Normal,Dog,Black/Tan Hound Mix,Black/Brown,2020-02-27 17:53:00,2019-12-23 00:00:00,False,Not neutered,Female,Neutered,61,61.0,4 days 05:38:00.000000000,2,2,4.0,Austin (TX),other,Black
A814030,2020-02-23 12:15:00,4709 Preakness Drive in Austin (TX),Stray,Normal,Dog,Redbone Hound Mix,Red,2020-02-27 16:40:00,2019-12-23 00:00:00,False,Not neutered,Female,Neutered,61,61.0,4 days 04:25:00.000000000,2,2,4.0,Austin (TX),other,Red
A814028,2020-02-23 11:51:00,8401 Colony Loop in Austin (TX),Stray,Injured,Dog,Chihuahua Shorthair,White/Tan,2020-02-27 16:19:00,2018-02-23 00:00:00,True,Not neutered,Male,Not neutered,730,730.0,4 days 04:28:00.000000000,2,2,4.0,Austin (TX),Chihuahua ,White
A814027,2020-02-24 13:17:00,4320 S Congress in Austin (TX),Public Assist,Normal,Dog,Chihuahua Shorthair,White,2020-03-03 12:16:00,2018-02-23 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,7 days 22:59:00.000000000,2,3,7.0,Austin (TX),Chihuahua ,White
A814026,2020-02-23 11:32:00,1901 E 51St St in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Black,2020-02-27 16:52:00,2018-02-23 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,4 days 05:20:00.000000000,2,2,4.0,Austin (TX),Domestic Mixed Dog,Black
A814025,2020-02-23 11:21:00,Travis (TX),Stray,Normal,Dog,Chihuahua Shorthair Mix,Brown Brindle/White,2020-02-27 16:51:00,2019-02-23 00:00:00,False,Not neutered,Male,Neutered,365,365.0,4 days 05:30:00.000000000,2,2,4.0,Travis (TX),Chihuahua ,Brown
A814024,2020-02-23 11:17:00,Austin (TX),Owner Surrender,Injured,Dog,Labrador Retriever/Pit Bull,Black/White,2020-02-23 00:00:00,2020-01-16 00:00:00,True,Not neutered,Female,Not neutered,30,30.0,-1 days +12:43:00.000000000,2,2,,Austin (TX),Labrador Retriever,Black
A814023,2020-02-23 11:10:00,Montopolis And Porter in Austin (TX),Stray,Normal,Dog,Whippet/Chihuahua Shorthair,Tan/White,2020-02-29 15:32:00,2019-12-23 00:00:00,False,Not neutered,Male,Neutered,61,61.0,6 days 04:22:00.000000000,2,2,6.0,Austin (TX),other,Tan
A814021,2020-02-23 10:46:00,16912 High Moon in Austin (TX),Stray,Normal,Dog,German Shepherd Mix,Brown/Black,2020-03-27 07:53:00,2019-10-23 00:00:00,False,Not neutered,Male,Neutered,122,152.0,32 days 21:07:00.000000000,2,3,32.0,Austin (TX),German Shepherd,Brown
A814015,2020-02-22 22:21:00,3614 Bill Price in Travis (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-23 08:41:00,2018-02-22 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 10:20:00.000000000,2,2,0.0,Travis (TX),Bat,Brown
A814014,2020-02-22 21:45:00,2110 W Slaughter Ln in Austin (TX),Stray,Normal,Dog,Catahoula,Brown Brindle/White,2020-02-29 18:29:00,2018-02-22 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,6 days 20:44:00.000000000,2,2,6.0,Austin (TX),Catahoula,Brown
A814013,2020-02-22 21:55:00,2915 Aftonshire Way in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-23 08:42:00,2018-02-22 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 10:47:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A814006,2020-02-22 16:17:00,5004 West Wind Trl in Austin (TX),Stray,Normal,Cat,Domestic Longhair,Torbie,2020-02-27 16:51:00,2018-02-22 00:00:00,False,Not neutered,Female,Not neutered,730,730.0,5 days 00:34:00.000000000,2,2,5.0,Austin (TX),Domestic Mixed Dog,other
A814004,2020-02-22 16:16:00,Cottonmouth School Road And Dee Gabriel Collins Road in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Black/White,2020-02-29 16:20:00,2010-02-22 00:00:00,False,Neutered,Male,Neutered,3650,3650.0,7 days 00:04:00.000000000,2,2,7.0,Austin (TX),Chihuahua ,Black
A814003,2020-02-22 16:06:00,801 East William Cannon Drive in Austin (TX),Stray,Normal,Dog,Pit Bull,Blue,2020-02-27 17:10:00,2018-02-22 00:00:00,False,Neutered,Female,Neutered,730,730.0,5 days 01:04:00.000000000,2,2,5.0,Austin (TX),Pit Bull,Blue
A814001,2020-02-22 15:55:00,400 Cooper Drive in Austin (TX),Stray,Normal,Dog,Labrador Retriever Mix,Tan/White,2020-02-27 12:16:00,2017-02-22 00:00:00,False,Not neutered,Male,Not neutered,1095,1095.0,4 days 20:21:00.000000000,2,2,4.0,Austin (TX),Labrador Retriever,Tan
A814000,2020-02-22 15:51:00,8003 S Ih 35 in Austin (TX),Stray,Normal,Dog,American Bulldog Mix,Brown Brindle/White,2020-02-26 16:11:00,2019-10-22 00:00:00,False,Not neutered,Male,Neutered,122,122.0,4 days 00:20:00.000000000,2,2,4.0,Austin (TX),other,Brown
A813999,2020-02-22 15:16:00,Austin (TX),Owner Surrender,Injured,Dog,Chihuahua Longhair Mix,Black/Tan,2020-02-28 17:52:00,2019-02-22 00:00:00,False,Not neutered,Male,Not neutered,365,365.0,6 days 02:36:00.000000000,2,2,6.0,Austin (TX),Chihuahua ,Black
A813998,2020-02-22 15:06:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Longhair,Calico,2020-03-09 15:36:00,2013-02-22 00:00:00,False,Neutered,Female,Neutered,2555,2555.0,16 days 00:30:00.000000000,2,3,16.0,Austin (TX),Domestic Mixed Dog,Tricolor
A813997,2020-02-22 14:09:00,Austin (TX),Owner Surrender,Normal,Dog,Chihuahua Shorthair,Tan,2020-02-25 18:40:00,2019-02-22 00:00:00,False,Not neutered,Male,Neutered,365,365.0,3 days 04:31:00.000000000,2,2,3.0,Austin (TX),Chihuahua ,Tan
A813995,2020-02-22 13:46:00,5605 Jacaranda Dr in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-22 15:29:00,2019-02-22 00:00:00,False,Neutered,Male,Neutered,365,365.0,0 days 01:43:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Brown
A813994,2020-02-22 13:37:00,Tallow Tree Dr in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-24 14:15:00,2018-09-22 00:00:00,False,Neutered,Male,Neutered,365,365.0,2 days 00:38:00.000000000,2,2,2.0,Austin (TX),Domestic Mixed Dog,Brown
A813993,2020-02-22 13:34:00,Austin (TX),Owner Surrender,Normal,Dog,Shih Tzu,White/Tan,2020-02-22 17:03:00,2013-02-22 00:00:00,False,Neutered,Male,Neutered,2555,2555.0,0 days 03:29:00.000000000,2,2,0.0,Austin (TX),other,White
A813992,2020-02-22 13:27:00,Austin (TX),Owner Surrender,Sick,Cat,Domestic Shorthair,Blue/White,2020-02-22 17:29:00,2020-01-16 00:00:00,False,Not neutered,Female,Not neutered,30,30.0,0 days 04:02:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Blue
A813991,2020-02-22 13:07:00,Austin (TX),Owner Surrender,Normal,Dog,Basset Hound,Black/White,2020-02-25 16:43:00,2007-02-22 00:00:00,False,Not neutered,Male,Neutered,4745,4745.0,3 days 03:36:00.000000000,2,2,3.0,Austin (TX),other,Black
A813990,2020-02-22 12:54:00,2405 Mozelle Ln in Austin (TX),Abandoned,Normal,Dog,Chihuahua Shorthair Mix,Tan,2020-03-08 14:56:00,2018-02-22 00:00:00,False,Neutered,Female,Neutered,730,730.0,15 days 02:02:00.000000000,2,3,15.0,Austin (TX),Chihuahua ,Tan
A813988,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Medium Hair,Black/White,2020-03-08 13:48:00,2019-08-22 00:00:00,False,Not neutered,Female,Neutered,182,182.0,14 days 23:15:00.000000000,2,3,14.0,Austin (TX),Domestic Mixed Dog,Black
A813987,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Black,2020-03-08 13:49:00,2019-08-22 00:00:00,False,Not neutered,Female,Neutered,182,182.0,14 days 23:16:00.000000000,2,3,14.0,Austin (TX),Domestic Mixed Dog,Black
A813986,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Blue,2020-02-29 19:13:00,2019-08-22 00:00:00,False,Not neutered,Male,Neutered,182,182.0,7 days 04:40:00.000000000,2,2,7.0,Austin (TX),Domestic Mixed Dog,Blue
A813985,2020-02-22 14:33:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Medium Hair,Blue/White,2020-03-04 10:51:00,2019-08-22 00:00:00,False,Not neutered,Male,Neutered,182,182.0,10 days 20:18:00.000000000,2,3,10.0,Austin (TX),Domestic Mixed Dog,Blue
A813984,2020-02-22 12:54:00,2405 Mozelle Ln in Austin (TX),Abandoned,Normal,Dog,Dachshund/Chihuahua Shorthair,Red,2020-03-08 14:56:00,2018-02-22 00:00:00,False,Not neutered,Male,Neutered,730,730.0,15 days 02:02:00.000000000,2,3,15.0,Austin (TX),Dachshund,Red
A813983,2020-02-25 13:35:00,Travis (TX),Public Assist,Normal,Dog,Akita/German Shepherd,Tricolor/Black,2020-02-27 12:40:00,2018-02-23 00:00:00,False,Neutered,Female,Neutered,730,730.0,1 days 23:05:00.000000000,2,2,1.0,Travis (TX),other,Tricolor
A813982,2020-02-22 12:05:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Medium Hair,Gray Tabby,2020-02-23 12:48:00,2019-02-22 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,1 days 00:43:00.000000000,2,2,1.0,Austin (TX),Domestic Mixed Dog,other
A813980,2020-02-22 11:47:00,Three Points Road And Grand Avenue Parkway in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair Mix,Tan,2020-02-26 15:51:00,2017-02-22 00:00:00,False,Not neutered,Male,Neutered,1095,1095.0,4 days 04:04:00.000000000,2,2,4.0,Austin (TX),Chihuahua ,Tan
A813979,2020-02-22 11:15:00,1551 Hwy 71 in Austin (TX),Stray,Normal,Dog,Great Pyrenees Mix,Brown/White,2020-02-24 16:45:00,2019-11-22 00:00:00,False,Not neutered,Male,Not neutered,91,91.0,2 days 05:30:00.000000000,2,2,2.0,Austin (TX),Great Pyrenees,Brown
A813977,2020-02-21 22:56:00,1800 E Stassney in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-22 10:36:00,2018-02-21 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 11:40:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813970,2020-02-21 19:01:00,16621 Barrhead Cv in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-22 08:20:00,2018-02-21 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 13:19:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813968,2020-02-21 17:54:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Black Brindle,2020-03-04 11:54:00,2017-02-21 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,11 days 18:00:00.000000000,2,3,11.0,Austin (TX),Labrador Retriever,other
A813967,2020-02-21 17:54:00,Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Black,2020-03-04 11:54:00,2017-02-21 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,11 days 18:00:00.000000000,2,3,11.0,Austin (TX),Labrador Retriever,Black
A813966,2020-02-21 17:32:00,Wet Season Drive And Musket Valley Trail in Austin (TX),Stray,Normal,Dog,Chihuahua Longhair/Dachshund,Black/White,2020-02-25 12:23:00,2019-02-21 00:00:00,False,Not neutered,Male,Not neutered,365,365.0,3 days 18:51:00.000000000,2,2,3.0,Austin (TX),Chihuahua ,Black
A813965,2020-02-21 17:32:00,Wet Season Drive And Musket Valley Trail in Austin (TX),Stray,Normal,Dog,Shih Tzu/Yorkshire Terrier,Brown Brindle,2020-02-25 13:44:00,2019-02-21 00:00:00,False,Not neutered,Female,Not neutered,365,365.0,3 days 20:12:00.000000000,2,2,3.0,Austin (TX),other,Brown
A813964,2020-02-21 23:05:00,3812 Tonkawa Trl in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-22 10:35:00,2018-02-21 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 11:30:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813963,2020-02-21 16:28:00,5230 Thunder Creek Road in Austin (TX),Stray,Normal,Dog,Chihuahua Longhair,Black/White,2020-02-25 17:42:00,2019-09-06 00:00:00,False,Not neutered,Male,Neutered,152,152.0,4 days 01:14:00.000000000,2,2,4.0,Austin (TX),Chihuahua ,Black
A813961,2020-02-21 23:17:00,5608 Courtyard in Austin (TX),Wildlife,Normal,Other,Bat,Brown/Brown,2020-02-22 10:37:00,2018-02-21 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 11:20:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813960,2020-02-21 16:13:00,5237 Meadow Creek Dr in Austin (TX),Wildlife,Injured,Other,Opossum,Gray,2020-02-24 12:54:00,2017-02-21 00:00:00,True,Not neutered,,Not neutered,1095,1095.0,2 days 20:41:00.000000000,2,2,2.0,Austin (TX),other,Gray
A813959,2020-02-21 15:21:00,6715 I 35 in Austin (TX),Stray,Normal,Dog,Great Pyrenees,White,2020-02-27 12:17:00,2017-02-21 00:00:00,False,Not neutered,Female,Not neutered,1095,1095.0,5 days 20:56:00.000000000,2,2,5.0,Austin (TX),Great Pyrenees,White
A813957,2020-02-21 15:01:00,2620 W Anderson in Austin (TX),Stray,Sick,Cat,Domestic Medium Hair,Blue,2020-02-23 16:54:00,2010-10-01 00:00:00,False,Neutered,Female,Neutered,3285,3285.0,2 days 01:53:00.000000000,2,2,2.0,Austin (TX),Domestic Mixed Dog,Blue
A813956,2020-02-21 14:39:00,2401 Rosewood Avenue in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-28 18:01:00,2019-02-21 00:00:00,False,Neutered,Male,Neutered,365,365.0,7 days 03:22:00.000000000,2,2,7.0,Austin (TX),Domestic Mixed Dog,Brown
A813955,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Gray Tabby,2020-02-25 12:06:00,2019-10-06 00:00:00,False,Not neutered,Female,Neutered,122,122.0,3 days 21:43:00.000000000,2,2,3.0,Austin (TX),Domestic Mixed Dog,other
A813954,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-25 17:28:00,2019-10-06 00:00:00,False,Not neutered,Male,Neutered,122,122.0,4 days 03:05:00.000000000,2,2,4.0,Austin (TX),Domestic Mixed Dog,Brown
A813953,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-25 12:07:00,2019-10-06 00:00:00,False,Not neutered,Female,Neutered,122,122.0,3 days 21:44:00.000000000,2,2,3.0,Austin (TX),Domestic Mixed Dog,Brown
A813952,2020-02-21 14:23:00,Austin (TX),Owner Surrender,Normal,Cat,Domestic Shorthair,Brown Tabby,2020-02-24 16:22:00,2019-10-06 00:00:00,False,Not neutered,Male,Neutered,122,122.0,3 days 01:59:00.000000000,2,2,3.0,Austin (TX),Domestic Mixed Dog,Brown
A813951,2020-02-21 14:12:00,3411 Andtree Boulevard in Travis (TX),Public Assist,Sick,Cat,Abyssinian Mix,Red Tick,2020-02-25 12:07:00,2019-10-21 00:00:00,False,Not neutered,Female,Not neutered,122,122.0,3 days 21:55:00.000000000,2,2,3.0,Travis (TX),other,other
A813949,2020-02-21 13:56:00,460 Bastrop Highway in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-22 08:18:00,2018-02-21 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 18:22:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813946,2020-02-21 13:22:00,11700 Metric Boulevard in Austin (TX),Stray,Normal,Cat,Persian,Calico,2020-02-25 12:17:00,2019-02-21 00:00:00,False,Neutered,Female,Neutered,365,365.0,3 days 22:55:00.000000000,2,2,3.0,Austin (TX),other,Tricolor
A813942,2020-02-21 12:20:00,201 Craigmount Drive in Austin (TX),Owner Surrender,Normal,Dog,Labrador Retriever,Chocolate/White,2020-02-29 16:47:00,2018-02-21 00:00:00,False,Not neutered,Male,Neutered,730,730.0,8 days 04:27:00.000000000,2,2,8.0,Austin (TX),Labrador Retriever,Brown
A813940,2020-02-21 11:48:00,10803 Platt Lane in Austin (TX),Stray,Normal,Dog,German Shepherd,Brown/Black,2020-02-25 16:42:00,2017-02-21 00:00:00,False,Not neutered,Female,Neutered,1095,1095.0,4 days 04:54:00.000000000,2,2,4.0,Austin (TX),German Shepherd,Brown
A813937,2020-02-21 11:31:00,Menchaca Road And West William Cannon Drive in Austin (TX),Stray,Normal,Dog,Port Water Dog,Gray/Fawn,2020-02-25 16:41:00,2017-02-21 00:00:00,False,Not neutered,Male,Neutered,1095,1095.0,4 days 05:10:00.000000000,2,2,4.0,Austin (TX),other,Gray
A813936,2020-02-21 11:31:00,Menchaca Road And West William Cannon Drive in Austin (TX),Stray,Normal,Dog,Port Water Dog,Black/White,2020-02-25 16:42:00,2015-02-21 00:00:00,False,Not neutered,Male,Neutered,1825,1825.0,4 days 05:11:00.000000000,2,2,4.0,Austin (TX),other,Black
A813934,2020-02-21 11:06:00,Webberville Road And Springdale Road in Austin (TX),Stray,Normal,Dog,Boston Terrier,Black/White,2020-02-21 17:21:00,2012-02-21 00:00:00,False,Neutered,Female,Neutered,2920,2920.0,0 days 06:15:00.000000000,2,2,0.0,Austin (TX),other,Black
A813933,2020-02-21 10:00:00,11402 February Drive in Austin (TX),Stray,Normal,Dog,Belgian Malinois,Brown/Black,2020-02-21 12:49:00,2018-12-21 00:00:00,False,Neutered,Female,Neutered,365,365.0,0 days 02:49:00.000000000,2,2,0.0,Austin (TX),other,Brown
A813931,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Orange Tabby,2020-02-21 18:43:00,2020-02-21 00:00:00,False,Not neutered,,Not neutered,0,0.0,0 days 09:47:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Orange 
A813930,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Orange Tabby,2020-02-21 18:43:00,2020-02-21 00:00:00,False,Not neutered,,Not neutered,0,0.0,0 days 09:47:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Orange 
A813929,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Orange Tabby,2020-02-21 18:43:00,2020-02-21 00:00:00,False,Not neutered,,Not neutered,0,0.0,0 days 09:47:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Orange 
A813928,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Tortie,2020-02-21 18:42:00,2020-02-21 00:00:00,False,Not neutered,Female,Not neutered,0,0.0,0 days 09:46:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Tricolor
A813927,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black,2020-02-21 18:42:00,2020-02-21 00:00:00,False,Not neutered,,Not neutered,0,0.0,0 days 09:46:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A813926,2020-02-21 08:56:00,508 East Howard Lane in Austin (TX),Stray,Nursing,Cat,Domestic Shorthair,Black,2020-02-21 18:42:00,2020-02-21 00:00:00,False,Not neutered,,Not neutered,0,0.0,0 days 09:46:00.000000000,2,2,0.0,Austin (TX),Domestic Mixed Dog,Black
A813923,2020-02-21 08:21:00,530 Pleasant Grove Loop in Travis (TX),Stray,Injured,Dog,German Shepherd,Brown/Black,2020-03-13 11:43:00,2019-09-21 00:00:00,False,Not neutered,Female,Not neutered,152,152.0,21 days 03:22:00.000000000,2,3,21.0,Travis (TX),German Shepherd,Brown
A813920,2020-02-20 22:26:00,9618 Holly Spring in Austin (TX),Stray,Sick,Dog,Chihuahua Shorthair Mix,Tan/White,2020-02-21 17:27:00,2019-10-20 00:00:00,False,Not neutered,Male,Not neutered,122,122.0,0 days 19:01:00.000000000,2,2,0.0,Austin (TX),Chihuahua ,Tan
A813919,2020-02-20 22:19:00,Hidden West in Travis (TX),Stray,Normal,Dog,German Shepherd Mix,Tan/Tricolor,2020-03-02 12:51:00,2019-09-06 00:00:00,False,Not neutered,Female,Not neutered,152,152.0,10 days 14:32:00.000000000,2,3,10.0,Travis (TX),German Shepherd,Tan
A813918,2020-02-20 18:43:00,9503 Research in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-20 19:18:00,2019-02-20 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 00:35:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813916,2020-02-20 18:28:00,Austin (TX),Owner Surrender,Normal,Dog,Bearded Collie,Brown/Black,2020-03-17 17:15:00,2019-03-20 00:00:00,False,Not neutered,Female,Neutered,335,335.0,25 days 22:47:00.000000000,2,3,25.0,Austin (TX),other,Brown
A813915,2020-02-20 17:45:00,Austin (TX),Owner Surrender,Sick,Dog,Pit Bull,Blue,2020-02-20 12:59:00,2009-02-20 00:00:00,True,Not neutered,Male,Not neutered,4015,4015.0,-1 days +19:14:00.000000000,2,2,,Austin (TX),Pit Bull,Blue
A813913,2020-02-20 17:18:00,500 West Canyon Ridge Drive in Austin (TX),Stray,Normal,Dog,Catahoula/Labrador Retriever,Red Merle,2020-02-27 12:17:00,2015-02-20 00:00:00,False,Not neutered,Male,Not neutered,1825,1825.0,6 days 18:59:00.000000000,2,2,6.0,Austin (TX),Catahoula,other
A813910,2020-02-20 16:05:00,5200 Ross Road in Travis (TX),Stray,Injured,Dog,Chihuahua Shorthair,Tan,2020-02-21 12:11:00,2012-02-20 00:00:00,False,Neutered,Male,Neutered,2920,2920.0,0 days 20:06:00.000000000,2,2,0.0,Travis (TX),Chihuahua ,Tan
A813909,2020-02-20 15:45:00,Maple Ave And 13Th St in Austin (TX),Stray,Normal,Dog,Doberman Pinsch,Blue/Tan,2020-02-20 17:23:00,2017-02-20 00:00:00,False,Neutered,Female,Neutered,1095,1095.0,0 days 01:38:00.000000000,2,2,0.0,Austin (TX),other,Blue
A813905,2020-02-20 16:00:00,100 Congress Ave in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-21 09:34:00,2018-02-20 00:00:00,True,Not neutered,,Not neutered,730,730.0,0 days 17:34:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813902,2020-02-20 14:37:00,2417 West Ben White Boulevard in Austin (TX),Abandoned,Normal,Cat,Domestic Shorthair,White/Black,2020-02-24 16:20:00,2017-02-20 00:00:00,False,Not neutered,Male,Neutered,1095,1095.0,4 days 01:43:00.000000000,2,2,4.0,Austin (TX),Domestic Mixed Dog,White
A813900,2020-02-20 15:50:00,7900 E Riverside in Austin (TX),Wildlife,Normal,Other,Bat,Brown,2020-02-20 19:17:00,2019-02-20 00:00:00,True,Not neutered,,Not neutered,365,365.0,0 days 03:27:00.000000000,2,2,0.0,Austin (TX),Bat,Brown
A813899,2020-02-20 14:59:00,6906 Carwill Drive in Austin (TX),Stray,Normal,Cat,Domestic Shorthair,Brown Tabby/White,2020-02-24 17:40:00,2019-08-20 00:00:00,False,Not neutered,Male,Neutered,182,182.0,4 days 02:41:00.000000000,2,2,4.0,Austin (TX),Domestic Mixed Dog,Brown
A813895,2020-02-20 14:16:00,Southport Drive Southridge Drive in Austin (TX),Stray,Normal,Dog,Pug/Beagle,Red/White,2020-02-24 17:42:00,2019-02-20 00:00:00,False,Not neutered,Female,Neutered,365,365.0,4 days 03:26:00.000000000,2,2,4.0,Austin (TX),other,Red
A813894,2020-02-20 13:41:00,12312 Colt Drive in Travis (TX),Stray,Normal,Dog,Dachshund/Chihuahua Shorthair,Red/Cream,2020-02-24 18:54:00,2019-02-20 00:00:00,False,Not neutered,Male,Neutered,365,365.0,4 days 05:13:00.000000000,2,2,4.0,Travis (TX),Dachshund,Red
A813893,2020-02-20 13:33:00,12151 N Ih 35 in Austin (TX),Stray,Normal,Dog,Chihuahua Shorthair,Brown/White,2020-02-25 12:28:00,2018-02-20 00:00:00,False,Not neutered,Male,Not neutered,730,730.0,4 days 22:55:00.000000000,2,2,4.0,Austin (TX),Chihuahua ,Brown
